VideoID,Start,End,WorkerID,Source,AnnotationTime,Language,Description
fF89MasBFLw,321,326,588702,unverified,42,Slovene,Ženska si lepi nalepke na obraz.
6t0BpjwYKco,261,284,588702,unverified,115,Slovene,Ženska panira zrezek.
GtrTNldo0LI,33,46,588702,unverified,74,Slovene,Nekdo reže korenje s strgalnikom.
o4pL7FObqds,137,147,588702,unverified,54,Slovene,Moški je za mizo.
zH4v_DClIoc,3,28,588702,unverified,68,Slovene,Moški z različnim orožjem strelja na tarče na strelišču.
05gNigkqfNU,24,32,649387,unverified,118,Portuguese,Uma pessoa está cortando batatas.
mmSQTI6gMNQ,15,21,588702,unverified,37,Slovene,Dva moška hodita po poti.
g9aZcaEg7iY,0,9,588702,unverified,47,Slovene,Pijan moški pade po stopnicah.
4R-tumAGrtU,12,22,649387,unverified,84,Portuguese,Mulher disparando vários tiros com uma arma de fogo.
8MVo7fje_oE,139,144,588702,unverified,34,Slovene,Moški odliva vodo iz plastične posode.
gbUhorqLCzU,10,23,588702,unverified,68,Slovene,Slon se igra z svojim rilcem.
953PkxFNiko,82,85,588702,unverified,50,Slovene,Moški pljune in govori v kamero.
kWLNZzuo3do,77,83,588702,unverified,128,Slovene,Ženska z nožem naredi zareze v fige.
nPj6EcVGoUY,7,15,588702,unverified,41,Slovene,Pes se igra z muho.
Cxxx6wJ1jNo,0,10,588702,unverified,59,Slovene,"Ženska drži v roki mačjega mladiča, ki joka."
ItFqogTmAvQ,48,52,588702,unverified,44,Slovene,Moški skoči na betonsko ogrado.
ok4cM6WTA5E,142,150,588702,unverified,45,Slovene,Moški strese nariban sir iz krožnika v lonec.
xxHx6s_DbUo,36,40,588702,unverified,37,Slovene,Moški izvaja sklece.
Gh4Beb8StFM,29,50,588702,unverified,54,Slovene,Fant pleše na odru.
A_nCfAbXjoM,8,56,588702,unverified,112,Slovene,Moški sprehaja osla na katerem jaha ženska.
3ftaoFnhTyY,140,150,588702,unverified,50,Slovene,Moški šofira avtomobil.
hXn7D6-AAMA,0,9,588702,unverified,48,Slovene,Opičji mladič pleza iz škatle.
kWLNZzuo3do,262,270,588702,unverified,46,Slovene,Ženska spusti rezance v vrelo vodo.
EiylMb_mWk4,2,20,649387,unverified,70,Portuguese,Um homem está tocando violão.
C2rDp6FnbP0,10,17,588702,unverified,53,Slovene,Moški poje in igra kitaro na odru.
iwpnUHFhjWc,84,94,588702,unverified,44,Slovene,Ženska pleše na strehi gradu.
m1NR0uNNs5Y,57,64,588702,unverified,43,Slovene,Ženska z nožem prereže čebulo na pol.
53dc4z7HLyg,16,23,588702,unverified,34,Slovene,Opica potegne psa za rep in nogo.
oRBgVOiZVsc,16,22,588702,unverified,221,Slovene,Ženska poje in igra na kitaro.
sFExO_PW22s,10,18,588702,unverified,116,Slovene,Črna riba plava mimo v vodi.
-vg3vR86fu0,1,6,588702,unverified,70,Slovene,Fant na kolesu vzame zalet za skok.
0lh_UWF9ZP4,215,226,588702,unverified,48,Slovene,Ženska z nožem zareže v kos hrane.
pGsU4FekJQM,10,18,588702,unverified,39,Slovene,Pes leži na tleh na hrbtu.
05gNigkqfNU,25,34,649387,unverified,50,Portuguese,Uma pessoa está cortando uma batata.
q3I3R_gqy8M,38,42,588702,unverified,38,Slovene,Moški in ženska se pogovarjata po telefonu.
lB1UPJ4leqs,0,6,588702,unverified,47,Slovene,Punčka se zbudi v postelji.
WPG-BIWOrG4,130,134,588702,unverified,44,Slovene,Moški da ponev s hrano v pečico.
fGc6_D0JEIQ,31,46,588702,unverified,62,Slovene,Trije fantje plešejo na ulici.
ub-aYLzCF_Q,1,10,588702,unverified,46,Slovene,Otroka se v bazenu igrata z napihljivim krokodilom.
VLBsAPZ2DDE,34,41,588702,unverified,43,Slovene,Pes podere fantka v vodi.
OUII8_aOfNM,26,55,968828,unverified,103,German,Ein Metzger schneidet Fleisch.
1dfR0A_BXjw,401,408,588702,unverified,43,Slovene,Moški premaže pekač z maslom.
pGCRurvXQGM,45,56,588702,unverified,34,Slovene,Moški se pelje s skirojem in pade.
2jXxtQRy47A,30,38,588702,unverified,70,Slovene,Volk hodi okoli medveda.
UDwvax7K57c,28,35,588702,unverified,43,Slovene,Mačka se zapodi v vrečo.
i3cHNObcEh8,0,10,588702,unverified,52,Slovene,Mačka je lubenico.
OvRmRN1-O0Q,21,25,588702,unverified,68,Slovene,Ženski stečeta skozi vrata.
O_NWtDShLeg,21,25,588702,unverified,48,Slovene,Moški natoči gorivo ženski na bencinski črpalki.
EBWPZIjtnTM,1,6,649387,unverified,64,Portuguese,Uma mulher está falando ao telefone.
-DRy7rBg0IQ,31,37,588702,unverified,70,Slovene,Ženska plava pod vodo v bazenu.
WTf5EgVY5uU,18,23,588702,unverified,72,Slovene,Ženska z nožem nareže meso.
4PcL6-mjRNk,47,55,588702,unverified,59,Slovene,Pes se igra z avtomatom za podajanje žog.
L8h2DazQZJY,0,10,588702,unverified,42,Slovene,Ženska s konjem preskakuje ovire.
zlS1_zBYluY,15,21,588702,unverified,41,Slovene,Panda pleza po deblu.
DKZg4kIEa0A,31,36,588702,unverified,48,Slovene,Fant se rolka po igrišču.
b-d-CxHaKGU,10,30,588702,unverified,56,Slovene,Moški razlaga matematiko pred tablo.
ApYvvQK7bBc,6,32,649387,unverified,50,Portuguese,Um homem malha em uma academia.
UXs3eq68ZjE,498,504,588702,unverified,277,Slovene,Moški prelije kuhan riž iz lonca v posodo.
GPT4vUwlrXY,1,10,588702,unverified,89,Slovene,Fant gleda in kaže na koledar na steni.
jZ8X8e7eRVk,24,27,968828,unverified,160,German,Ein Elefant nimmt Zweige mit seinem Rüssel auf.
IhwPQL9dFYc,78,88,588702,unverified,41,Slovene,Ženska z nožem nareže zelenjavo.
oDcd2JbOyzg,38,55,588702,unverified,49,Slovene,Nekdo z nožem naseklja čebulo.
5zkCnHUnoYY,69,74,588702,unverified,48,Slovene,Ženska si češe lase s krtačo.
NoCgvH4xZHo,240,251,588702,unverified,39,Slovene,Ženska polaga ananasove rezine na žar.
a8PAY4rvzRM,1,10,588702,unverified,64,Slovene,Petelin se igra z ujeto miško.
FwCmcZpkk-k,22,32,588702,unverified,49,Slovene,Moški in ženska se pogovarjata za mizo.
toE0QYZzJKE,1,8,968828,unverified,53,German,Ein Kleinkind versucht zu staubsaugen.
6vSKIUGGLvY,81,87,588702,unverified,70,Slovene,Moški in ženska ležita na kljunu čolna in se peljeta.
3I9tSDU-OSk,17,22,588702,unverified,96,Slovene,Majhen otrok pleše na stolu.
q7pOFn8s4zc,27,36,649387,unverified,37,Portuguese,Um casal está andando de bicicleta.
0lh_UWF9ZP4,38,46,588702,unverified,59,Slovene,Ženska da v majhno skledo več sestavin in jih premeša.
MqS82kBtUHQ,0,12,588702,unverified,42,Slovene,Pes se gleda v ogledalu.
WTf5EgVY5uU,32,52,588702,unverified,51,Slovene,Ženska naseklja čebulo z nožem.
3qqEKTPxLNs,1,15,588702,unverified,53,Slovene,Dojenček sedi na postelji in se igra z dudo.
-_aaMGK6GGw,57,61,588702,unverified,49,Slovene,Moški porine žensko na fotelj.
UXs3eq68ZjE,194,200,588702,unverified,50,Slovene,Moški ubije jajce v majhno posodico.
rVFJzN20jhQ,27,32,588702,unverified,119,Slovene,Močan moški razbije vazo na fantovi glavi.
s6QwbmWbSmw,18,24,588702,unverified,37,Slovene,Moški dvigne avto z rokami.
ZbtpcGi2DWY,56,62,588702,unverified,46,Slovene,Severni medved hodi po snegu.
QjI3Y8ZKSqs,30,38,588702,unverified,43,Slovene,Ženska pere perilo ob potoku.
xxHx6s_DbUo,158,161,588702,unverified,36,Slovene,Ženska hrani moškega z roko.
rKF0ZW34FRk,41,54,588702,unverified,57,Slovene,Kolesar s kolesom skače po rampi.
NKtfKR4GNjU,0,20,588702,unverified,71,Slovene,Igralec baseballa odbija žogo.
ngHDYzhDBk4,24,29,588702,unverified,70,Slovene,Punca je kolaček.
Gn4Iv5ARIXc,37,40,588702,unverified,41,Slovene,Potniško letalo se dvigne v zrak.
IiIiY6o-C9k,49,55,588702,unverified,46,Slovene,Moški vzame iz škatle zmečkan papir.
LqPIBHAmt4E,22,30,588702,unverified,35,Slovene,Moški poje in igra na kitaro.
Q6HuQEIJqcA,9,16,588702,unverified,35,Slovene,Pasja mladička se igrata.
ACOmKiJDkA4,146,153,588702,unverified,42,Slovene,Ženska natrga ribje meso z rokami.
jdAbpLooDgM,10,15,649387,unverified,119,Portuguese,Um homem fazendo o moonwalk em um supermercado.
q5ZRMvjzhXQ,15,29,588702,unverified,55,Slovene,Nekdo z žlico hrani majhnega otroka.
uppFvcVwqqY,5,15,862064,unverified,27,Portuguese,Homem toca piano com o nariz.
IhwPQL9dFYc,137,143,588702,unverified,38,Slovene,Ženska z nožem nareže tofu.
Goj131_GxYs,2,7,588702,unverified,39,Slovene,Moški jaha in dresira konja.
Je3V7U5Ctj4,488,495,588702,unverified,44,Slovene,Moški olupi čebulo z rokami.
D1tTBncIsm8,248,254,588702,unverified,47,Slovene,Moški zlije pijačo po fotoaparatu.
dabI5gfaFm4,19,25,588702,unverified,56,Slovene,Moški razreže krompir z nožem.
eyhzdC936uk,15,27,968828,unverified,70,German,Ein Mann spielt High Five mit einem Hund.
l5JJ2n2ggiQ,319,327,588702,unverified,189,Slovene,Superman v risanki prileti in odmakne velike skale.
M4It3DrhbE0,13,22,588702,unverified,73,Slovene,Bela mačka se igra z belim zajčkom.
lcu-DwrnYY8,2,5,588702,unverified,45,Slovene,Moški skoči v bazen iz skakalnice.
MHWxjWwAbwM,10,25,588702,unverified,55,Slovene,Pes se plazi po stopnicah.
auFXfsCzAvQ,1,15,588702,unverified,56,Slovene,Pes hodi ob bazenu.
ZL7P_XmSnEY,205,209,649387,unverified,55,Portuguese,Um guarda-chuva flutuando na água.
DuMkW35BwK8,43,47,649387,unverified,77,Portuguese,Uma mulher está descascando uma batata.
TF6LNmwDr_0,2,10,588702,unverified,37,Slovene,Mačka liže liziko.
b0GjKiy3nSI,0,25,968828,unverified,73,German,Jemand schmeisst einem Mann eine Flasche an den Kopf.
88DOMJ11q2M,34,43,588702,unverified,70,Slovene,Animirana ženska se tuša.
veE0E79dEEc,18,45,588702,unverified,69,Slovene,Moški z nožem razreže krompir.
6ZZkO14S7GY,5,15,588702,unverified,34,Slovene,Punčka igra na flavto.
I_-Nb_0RxpM,1,15,588702,unverified,42,Slovene,Moški pleše na ulici.
aeA-HN7BMdo,52,58,327033,unverified,55,Russian,Женщина нарезает помидоры.
BGG0uYWZBdw,6,12,588702,unverified,36,Slovene,Kolesar izvaja trike na kolesu.
PeUHy0A1GF0,114,121,588702,unverified,36,Slovene,Ženska čisti škampe z rokami.
qDjtN7xxNr4,44,51,588702,unverified,66,Slovene,Moški v skupini se začnejo pretepati.
eTnlw7v8ea0,36,50,588702,unverified,79,Slovene,Nekdo v olju ocvre krompirček.
-8rBYNP0UKM,194,201,649387,unverified,51,Portuguese,Pássaros estão mergulhando no mar.
-bjOB4zS0uE,100,105,588702,unverified,52,Slovene,Ženska z žlico meša sestavine v kozarcu.
PeUHy0A1GF0,51,55,588702,unverified,92,Slovene,Ženska praska testo iz krožnika.
haJn6k5zVnE,1,23,588702,unverified,33,Slovene,Moški igra na klaviature.
88p7U5CnoYU,1,10,588702,unverified,48,Slovene,Panda leži na hrbtu in se tapka po trebuhu.
WTf5EgVY5uU,108,116,588702,unverified,67,Slovene,Ženska primeša sestavine v posodo.
81fABEiwcIM,31,45,588702,unverified,39,Slovene,Moški poje in igra na akustično kitaro.
pqTWUzehCUM,42,47,588702,unverified,66,Slovene,Dva fanta se spuščata po cesti na rolkah.
DIebwNHGjm8,27,38,588702,unverified,45,Slovene,Motorist dirka po cesti.
inzk2fTUe1w,1,15,588702,unverified,238,Slovene,Nekdo olupi banano z rokami.
izU1dDwnuMY,80,92,588702,unverified,88,Slovene,Fanta se spuščata z gorskimi kolesi po gozdu.
UXs3eq68ZjE,235,240,588702,unverified,61,Slovene,Moški meša sestavine v majhni skledi.
7xNG7qGY9rw,14,29,588702,unverified,137,Slovene,Nekdo v posodi penasto umeša jajčni beljak in sladkor.
Xwrl4htUPjo,22,38,808921,unverified,21,Spanish,El cocinero haciendo una omellette
aQWCKcg0VRU,321,339,588702,unverified,61,Slovene,Moški meša grozdni sok v posodi.
3lBHYoI5V8s,30,45,588702,unverified,57,Slovene,Nekdo z nožem prereže testo.
b71bI0rH1g8,75,90,588702,unverified,48,Slovene,Moški polni orožje.
9gbUM9oHBNI,557,563,588702,unverified,32,Slovene,Moški popije kozarec vode.
Gw0FU733zzg,58,66,588702,unverified,53,Slovene,Opica nagaja psu.
-joBOHlg5J0,72,80,588702,unverified,38,Slovene,Ženska si liči obraz.
Kms3EXosNS0,8,17,588702,unverified,43,Slovene,Moški olupi jabolko.
778mkceE0UQ,40,46,588702,unverified,47,Slovene,Avto pelje po cesti.
kWLNZzuo3do,217,222,588702,unverified,40,Slovene,Ženska z moko premaže morsko hrano.
urXDqw3S34I,12,17,649387,unverified,67,Portuguese,Um carro andando em uma estrada.
yVpwra1TJDY,67,80,588702,unverified,83,Slovene,Moški in ženska se pogovarjata za mizo v restavraciji.
4ge5_V-xhP0,35,42,588702,unverified,45,Slovene,Pes sedi in maha z repom.
0lh_UWF9ZP4,71,77,588702,unverified,36,Slovene,Ženska ubije dve jajci v posodo.
i2sRHf9m5KM,28,42,588702,unverified,47,Slovene,Pes zleze v pralni stroj.
fkONJEgTNJY,25,35,675312,unverified,38,Russian,Собака играет с водой в бассейне.
zWVQImPY2Cc,27,44,588702,unverified,72,Slovene,Moški strese pralni prašek v korito z vodo.
uO7Eysrs8_k,80,90,649387,unverified,223,Portuguese,Um homem está andando de moto.
XNzXXiE6qR4,0,10,588702,unverified,47,Slovene,Pes se vozi na rolki.
9hqxOcqW2KY,52,65,588702,unverified,58,Slovene,Velike črede bivolov se selijo.
YRSOc193Pxc,68,73,584478,unverified,23,Portuguese,Um rapaz a cortar um pedaço de papel.
GzlnqrzdYHU,32,40,588702,unverified,52,Slovene,Dve ženski pojeta z mikrofoni na odru.
onxE6PpEXes,8,25,588702,unverified,94,Slovene,Dva majhna fantka tekata po plaži.
11xs9mFKObs,0,8,588702,unverified,52,Slovene,Pingvin hodi z pingvinjim nahrbtnikom po ulici.
ph-72iVQQnU,126,138,588702,unverified,42,Slovene,Moški hodijo po puščavi.
EKL6elkbFy0,16,30,588702,unverified,147,Slovene,Stružnica ošili svinčnik.
AoNnzlGhI04,112,128,588702,unverified,51,Slovene,Ženska leži na postelji in gleda televizijo.
YXixZrSxefk,49,59,588702,unverified,100,Slovene,Moški daje koščke krompirja v posodo z vodo.
zTn-nNj5Bng,61,77,283974,unverified,196,Portuguese,O cavaleiro esta cavalgando com maestria
kBjUDCyDCuI,20,26,588702,unverified,69,Slovene,Moški strelja z avtomatskim orožjem.
9LHg5RUGukI,63,68,588702,unverified,40,Slovene,Moški vzame hrano iz plastične vrečke.
W_iR4YVCxUY,8,15,588702,unverified,65,Slovene,Pes grize plišasto igračko.
z0Si1XxMibg,0,30,649387,unverified,43,Portuguese,Um bebê brincando com um cachorro.
Rq_VfjGH7kg,104,110,588702,unverified,36,Slovene,Moški in ženska se peljeta na motorju.
qLwgb3F0aPU,298,305,588702,unverified,79,Slovene,Skupina moških steče na igrišče.
pRpeEdMmmQ0,1,18,588702,unverified,70,Slovene,Nogometaš strelja enajstmetrovko in zadane.
fKqBnl8D1Qo,5,44,649387,unverified,121,Portuguese,Atores estão atuando em uma peça.
EA-J-Y6QjUo,40,61,649387,unverified,60,Portuguese,Um gato abre e entra em uma gaveta.
dfOuTx66bJU,11,14,588702,unverified,57,Slovene,Moški sedi na skali in igra na piščalko.
7ZE2OzguWHo,28,38,588702,unverified,42,Slovene,Trije fantje plešejo v dnevni sobi.
yYA7YXIKbg4,9,14,588702,unverified,33,Slovene,Pes teče na tekočem traku.
8D_oQnBPfNo,43,50,862064,unverified,26,Portuguese,Gato lambe a própria pata
z8dcUzdi2bw,3,16,588702,unverified,43,Slovene,Nekdo zgiba list papirja.
aM-RcQj0a7I,37,55,588702,unverified,80,Slovene,Nekdo cvre in meša hrano v posodi z vročim oljem.
JIKaIriiK8w,0,15,588702,unverified,121,Slovene,Pasji mladič se ziba na hrbtu.
jfrrO5K_vKM,55,65,588702,unverified,70,Slovene,Moški odpre škatlo v kateri je razstavljena puška.
htWPOGTagec,2,18,588702,unverified,27,Slovene,Fantek igra na klaviature.
wzfkC2TjdeQ,0,31,588702,unverified,88,Slovene,Fantek se gleda in poljublja v ogledalu.
p7IAuvd87hQ,12,19,588702,unverified,56,Slovene,Ženska in dva otroka se peljejo z konjsko vprego.
dMH0bHeiRNg,3,14,649387,unverified,44,Portuguese,Um homem dança em um palco.
YZ0-6hdQ0mU,0,3,588702,unverified,49,Slovene,Moški si zaveže čevelj.
HxRK-WqZ5Gk,30,50,588702,unverified,56,Slovene,Moški se spusti po vodnem toboganu.
oBt257I-pL0,0,10,588702,unverified,65,Slovene,Ženske na znak skočijo s pomola v vodo.
y8SDRc4IOjs,94,99,588702,unverified,51,Slovene,Nekdo z sekirico naseklja meso.
-wa0umYJVGg,139,157,588702,unverified,54,Slovene,Ženska z nožem naseklja por.
YXixZrSxefk,17,48,588702,unverified,62,Slovene,Moški z nožem razreže krompir.
SFFfhAUEoj0,10,16,675312,unverified,25,Russian,Парень играет на гитаре в комнате.
eyMYc-37Sk4,0,10,588702,unverified,62,Slovene,Mačka poskuša doseči žogico v igrači.
0lh_UWF9ZP4,148,155,588702,unverified,44,Slovene,Ženska z palčko čisti morsko hrano.
u9prcUCHlqM,235,241,283974,unverified,178,Portuguese,Um homem registra as ondas na praia.
60x_yxy7Sfw,1,7,588702,unverified,47,Slovene,Moški gleda podobo ženske na računalniku.
6t0BpjwYKco,240,247,588702,unverified,45,Slovene,Ženska z moko natre zrezek.
R24RktgUi-s,24,28,588702,unverified,44,Slovene,Nogometaš teče in se veseli zadetka.
CjvMNwpAFWM,56,66,588702,unverified,45,Slovene,Dva kužka se igrata na verandi.
w28TljSqtW8,64,75,588702,unverified,170,Slovene,Moški nareže čebulo na tanke rezine.
p6T3XrnYtFk,4,13,588702,unverified,36,Slovene,Koza hodi po dvorišču.
5AEldiUP408,65,71,588702,unverified,86,Slovene,Fant teče po ulici v spodnjem perilu.
IHIa75B9AhI,2,26,588702,unverified,118,Slovene,Ženska iz žvečilnega gumija napihne velik balon.
zv2RIbUsnSw,159,162,588702,unverified,87,Slovene,Punčka se spušča po vodnem toboganu.
RQYLGNbal2c,5,10,588702,unverified,36,Slovene,Konjenica jezdi po gozdu.
VahnQw2gTQY,288,293,588702,unverified,81,Slovene,Moški z nožem nareže in očisti papriko.
-dm-ds5rRaM,44,52,588702,unverified,56,Slovene,Atleti tečejo proti cilju na štadionu.
0lh_UWF9ZP4,79,82,588702,unverified,57,Slovene,Ženska strese rjav sladkor čez ubiti jajci.
m1NR0uNNs5Y,104,110,588702,unverified,43,Slovene,Ženska z nožem zarezuje v čebulo.
OIg10Bl7urs,0,10,588702,unverified,49,Slovene,Mačka grize koruzo v storžu.
pRpeEdMmmQ0,65,70,588702,unverified,91,Slovene,Ženska pleše skupaj z plesalci v ozadju.
QqYWLR47eLI,10,18,588702,unverified,50,Slovene,Opici podobna žival je jagodo na stolu.
CcvJs77L-e8,15,22,588702,unverified,56,Slovene,Ženski prineseta polno vrečo na travnik.
Ya-MkA187c8,36,45,588702,unverified,51,Slovene,Ženska igra na električno kitaro.
2jkExrrm_sQ,19,25,588702,unverified,47,Slovene,Pes v vodi napade morskega psa.
k-SWy-sU8cE,5,10,588702,unverified,40,Slovene,Moški igra kitaro.
s-dSFyz_5Ww,31,41,588702,unverified,40,Slovene,Dve ženski se tepeta na tleh.
3chNlP5TeO8,0,10,588702,unverified,42,Slovene,Vojaško letalo prileti iz morja.
dq7agmFWkq0,5,9,968828,unverified,64,German,Eine Katze läuft nur auf ihren Vorderpfoten.
x0QoC5POuko,170,180,588702,unverified,39,Slovene,Nekdo da psu hrano na hrbet in ta jo poskuša doseči.
k4hhWYtaQ14,0,10,588702,unverified,42,Slovene,Dojenček se igra z žogo in psom.
AzMrltkXGJk,0,10,588702,unverified,55,Slovene,Majhen fantek hoče odpreti okno.
lGk1MA6YP-M,36,48,588702,unverified,396,Slovene,Jahalka jaha in dresira konja.
oeaVXK2GAyc,4,21,649387,unverified,43,Portuguese,Uma criança está falando ao telefone.
fMXfphSi6Yw,7,12,649387,unverified,43,Portuguese,Uma ginasta sofre um acidente.
ejgwQqCHN1E,7,12,649387,unverified,75,Portuguese,Um homem escreve em uma agenda.
4Hhdr1IPOGs,90,98,588702,unverified,40,Slovene,Majhen fantek v sede zaspi na kavču.
Fe4tO5vW9_E,64,70,588702,unverified,49,Slovene,Nekdo meša in stopi maslo v loncu.
_O9kWD8nuRU,37,43,588702,unverified,44,Slovene,Ženska z nožem nareže tofu.
x1i0UOssll8,141,151,588702,unverified,52,Slovene,Morski pes plava za vabo.
o4OsYxsNGMI,77,82,862064,unverified,38,Portuguese,Pessoa corta papel com tesoura.
0lh_UWF9ZP4,174,178,588702,unverified,66,Slovene,Ženska z rokami čisti morsko hrano.
4Hhdr1IPOGs,1,10,588702,unverified,231,Slovene,Majhen fantek zaspi sedeč na kavču.
hxWU5vf-fxU,10,15,588702,unverified,104,Slovene,Dojenček se plazi in hodi v reklami za plenice.
He7Ge7Sogrk,47,70,649387,unverified,95,Portuguese,Um elefante pintando uma tela.
WTf5EgVY5uU,33,39,588702,unverified,48,Slovene,Ženska z nožem zarezuje v čebulo.
glii-kazad8,21,29,588702,unverified,66,Slovene,Pes si ne upa skočiti v vodo.
HZ-BuDDmvVk,0,10,588702,unverified,44,Slovene,Mlada mačka se igra z volneno žogico.
gXVaC3gBWbc,22,30,588702,unverified,43,Slovene,Ženska z vilico našpika krompir.
cJOZp2ZftCw,1,12,588702,unverified,55,Slovene,Papagaj pleše po fotelju.
5dZ8PXABC30,14,20,588702,unverified,100,Slovene,Reševalci peljejo ponesrečence iz rešilca v bolnico.
UyhvHB62ph8,73,82,588702,unverified,80,Slovene,Fantek in punčka se igrata za mizo.
ObBss94n3gI,35,46,588702,unverified,95,Slovene,Nekdo z nožem nareže čebulo.
klFyrnrUSck,63,73,588702,unverified,67,Slovene,Ženska z moko premaže zrezek.
4yf2WP6K1gQ,28,32,649387,unverified,33,Portuguese,Uma mulher dentro de uma banheira.
Cjf21Y19aUQ,82,86,588702,unverified,71,Slovene,Moški s čelado si sname očala.
nohvigNMsbo,199,207,588702,unverified,47,Slovene,Ženska vliva olje v posodo.
5rNWGoDoiKE,10,15,588702,unverified,310,Slovene,Moški se dvigne od tal.
JIoiUNOXGaI,34,41,588702,unverified,46,Slovene,Ženska umiva posodo pod tekočo vodo v lijaku.
ok4cM6WTA5E,120,133,588702,unverified,60,Slovene,Moški prelije paradižnikovo omako iz enega lonca v drugega.
eoP-SCgYM2w,49,60,588702,unverified,64,Slovene,Nekdo z inekcijo cepi fantka v ramo.
4UOVKok7j1U,1,8,588702,unverified,42,Slovene,Fant igra na kitaro.
DlOhXqKcLXk,7,14,588702,unverified,35,Slovene,Ženska poje in igra na kitaro.
M2DiiduAMuo,1,6,588702,unverified,65,Slovene,Borec v ringu se zadrsa po obrazu.
5QJf-l4lPJw,133,138,588702,unverified,36,Slovene,Ženska ubije jajce v posodo.
21uB8g-jDZI,70,79,588702,unverified,49,Slovene,Moški se pripelje na majhnem motorju.
j4dMnAPZu70,12,17,588702,unverified,40,Slovene,Panda se spusti po toboganu.
gqxpGOHUH9k,113,119,588702,unverified,59,Slovene,Skupina ljudi pleše na cesti.
lSnWhsmlGec,5,10,588702,unverified,27,Slovene,Moški igra na kitaro.
UgUFP5baQ9Y,0,10,588702,unverified,43,Slovene,Tri ženske plešejo na odru.
nCtZFOYAlvQ,44,49,588702,unverified,77,Slovene,Deskar na snegu se vozi po celem snegu.
c2a0GcoJAjw,52,73,588702,unverified,64,Slovene,Moški restavrira kipe.
c53HKs39i28,26,35,588702,unverified,81,Slovene,Nekdo z nožem zareže v brstični ohrovt.
5U3xz9Ovmhk,214,222,588702,unverified,51,Slovene,Moški z žlico pobira hrano iz ponve.
q6vz80UkVtw,0,7,588702,unverified,40,Slovene,Maček pije vodo iz pipe.
ITNh8tWZPOA,5,25,588702,unverified,44,Slovene,Moški igra na akustično kitaro.
ruoHOXo2PRQ,2,20,588702,unverified,50,Slovene,Ženska igra na kitaro.
5-8z5U-o4O4,0,3,588702,unverified,55,Slovene,Jahalci dirkajo s konji.
uGDuIyfJXXg,23,33,588702,unverified,38,Slovene,Moški se vsede v avto.
c_XV7nPoRg8,2,12,588702,unverified,62,Slovene,Moški igra na trobento.
NVGGgncVq-4,111,117,588702,unverified,75,Slovene,Punca teče po puščavi pred razpoko.
rw9h_574HxE,13,18,588702,unverified,40,Slovene,Moški in ženska jesta za mizo.
kWLNZzuo3do,154,165,588702,unverified,52,Slovene,Ženska z nožem čisti morsko hrano.
ACOmKiJDkA4,20,26,588702,unverified,38,Slovene,Ženska strese kuhan riž iz lonca v ponev.
qeKX-N1nKiM,37,43,588702,unverified,153,Slovene,Ženska z nožem čisti morsko hrano.
ao-9B8IV9_E,77,81,588702,unverified,46,Slovene,Ženska pade iz belega konja na obali.
hFERWnoc-nU,0,12,588702,unverified,170,Slovene,Moški intervjuja žensko.
kSzS_lFtJDk,55,70,588702,unverified,156,Slovene,Vozilo na avtocesti zadane vozilo pred seboj in ta se zavrti.
05gNigkqfNU,78,84,588702,unverified,71,Slovene,Nekdo z nožem razkosa kuhano jajce.
kWLNZzuo3do,152,164,588702,unverified,111,Slovene,Ženska z nožem očisti morsko hrano.
dvhJGidrrKE,247,252,588702,unverified,51,Slovene,Moški s kolom tolče po drugem moškem.
0xx13BuvVmo,25,36,968828,unverified,67,German,Ein kleines Kind hält sein Gesicht unter die Dusche.
eb-Zp4pJLKk,2,19,588702,unverified,50,Slovene,Dojenček se plazi po tleh.
j1Z890_Q3so,131,138,588702,unverified,51,Slovene,Ženska meša jogurt v skledi.
QsvBYKaCXEc,5,15,588702,unverified,41,Slovene,Morski pes plava ob obali.
7M-jsjLB20Y,11,30,589431,unverified,30,Serbian,Žena se igra sa malom slatkom macom koja leži na leđima.
08pVpBq706k,175,212,588702,unverified,86,Slovene,Mačka z glavo zleze v papirnato vrečko.
uiLr9bdOL0M,23,30,588702,unverified,39,Slovene,Papagaj postavi lonček v posodo.
GlW6n43pUQA,0,12,588702,unverified,53,Slovene,Moški pleše obredni ples.
8yuPGwxwdPs,1,10,588702,unverified,62,Slovene,Moški kaže novoletno čestitko v kateri je telefon.
8PQiaurIiDM,173,180,588702,unverified,38,Slovene,Moški preseka meso z mečem.
hPyU5KjpWVc,0,35,588702,unverified,98,Slovene,Nekdo prižge vžigalnik na počasnem posnetku.
QhRqJp-CgEs,7,14,649387,unverified,28,Portuguese,Uma mulher flutua em um bote.
rwHT2SuNOi8,240,255,588702,unverified,79,Slovene,Moški posipa začimbe po slanini na pekaču.
s8utHZYTNTs,35,42,588702,unverified,49,Slovene,Nekdo z škarjami izreže krog iz papirja.
x_8RiVI6rH8,41,54,588702,unverified,131,Slovene,Moški premika čeljust na lobanji in poje.
PD6eQY7yCfw,32,37,588702,unverified,84,Slovene,Moški od daleč vrže žogo in zadane koš.
MUkKFFdpm4E,40,58,588702,unverified,67,Slovene,Moški jaha in dresira konja.
Xxcv5jvRmcg,39,46,588702,unverified,90,Slovene,Moški in ženska izbirata jastoge.
-_hbPLsZvvo,5,8,588702,unverified,56,Slovene,Pes zazeha.
tZmDWltBziM,42,47,588702,unverified,59,Slovene,Pijan moški teče in pade na travo.
